	X13_12N_N_N_2	X13_18S_H_C_0	X13_22N_H_N_2	X13_23N_N_N_1	X13_3N_N_N_1	X13_4S_H_C_2	X13_6N_N_N_1	X13_8N_N_N_0	X14_15N_H_N_0	X14_16S_H_C_1	X14_1N_H_N_1	X14_23S_N_C_1	X14_3N_N_N_1	X14_3S_N_C_1	X14_4N_H_N_2	X14_4S_H_C_2
OTU_1001	0.147305798540414	0	0	0	0.488298117240133	0	0	0.0888153380444343	0.069583070204414	0	0.092107810849548	0	0	0.133234120159477	0.0995299467519124	0.109178629664745
OTU_1211	0.213902426935914	0.484837236253218	0.0919904311223737	0	0	0.377896321843062	0	0.577230173960036	0.220962714376834	0.481734969662017	0.435909937744292	0.435480598365712	0.184516364238386	0	0.270481389548744	0.289003098016887
OTU_1159	0	0.394835175466826	0	0.544002810160806	0	0.171926265557379	0.85191330832513	0.220482763035102	2.27581242087279	1.77291577763458	1.12803973748016	0.540482263046664	0.155428948469639	0	0.857276111209244	0.106735213330347
OTU_1063	0	0	0	0.109498000092617	0.176551535571724	0	0	0.243994063448166	0	0.258407827935735	0.0960419009637334	0	0.0988639551473013	0.165265936326661	0.0841888463742663	0.180229436762384
OTU_1106	0	0.105700859058042	0	0	0	0	0.471807629887623	0.259247707394636	0.25219964901231	0.377408137965618	0.169684523668115	0.0962420424492496	0.109260792236419	0.101090941619759	0	0
OTU_104	2.75389852958618	0.154321758436678	5.17908403273946	1.51652578614982	1.62653371464796	0.49835025176903	0.943148912763922	0.214572831521855	5.5471582650283	3.19636105019115	1.28738845239835	0.195201603042318	0.375820913036044	0.263973156070893	1.24278993278181	0.599486736358302
OTU_1014	0.0701397235154836	0	0.210056073895366	0.588023659879946	0.718294185922897	0.271841722523119	0.0641536111855293	0.159335114902361	0.433262805908151	0.441518215174101	0.186284977862977	0.374788211670777	0.0845225745380266	0	0	0.102411963396623
OTU_101	0	0.0512123514148994	0	0	0	0	0	0	0	0	0	0.114841689307947	0	0	0	0
OTU_106	0	0	0	0	0	0.123085629127715	0	0	0	0.0871357388696781	0.107782076575465	0	0.0833798075086054	0.105369153935382	0	0.167811469053459
OTU_1116	0	0	0	0.113914713349497	0	0.0426534785408023	0.200140550441508	0	0	0.125970981136858	0	0	0	0	0.11088533496287	0
OTU_1225	1.06748117435239	0.583632148236051	0.450382446049915	1.33389569338133	0.229136606878582	0.689695903673633	0.571686521811951	1.37514909289552	0.315425062864991	1.55878506218136	0.489347930042854	0.833372454593203	1.7550608438879	0	0.76267889098844	0.384170785685882
OTU_1218	0	0.300545113577764	0.216425417270614	0	0	0	0	0	0	0	0	0.19037270258609	0	0	0	0.0816705082869511
OTU_1148	0.244410570755422	0.0805632801276794	0	0.155101146909505	0	0	0	0	0.328834538259798	0.20502814188563	0	0.0983678276980977	0	0	0	0
OTU_116	0.23542171584341	1.57332390746177	0.487470440032769	0.236330824737388	0	0.188746222807111	0.159164538471328	0.282318327695917	0.805646402345558	0.453502135534864	0.496740726072746	0	0	0.109266258116088	0.345911160876498	0.198210325388151
OTU_126	1.67225275143251	2.86570419299465	1.46750557973648	0.0873060269505301	0.544122244063156	0.592132785029531	5.19464671538589	0.121437541426396	8.75866403046751	7.60694357430738	4.68766944953413	0.152154126930016	0	0.360787047900383	4.07955294981801	2.04431616409635
OTU_1193	0	0.15221538408773	0.162134298700794	0.116664086838274	0.114706835647399	0.574139555880411	0.418184475133044	0.234671340050613	0	0.656469190222239	0.386487551522943	0.0863326244175707	0.189387708718876	0	0.0948515530573331	0.578854479660227
OTU_1103	0.149958141269234	0.344586442028459	0	0	0.172496580072533	0	0	0.307791477590321	0	0.157546049041294	0.144175891290465	0.253470111109243	0.0648443325125057	0	0.459115070525835	0.0878153515892101
OTU_1261	0.214455754835371	0.814902275405356	0.454203109924923	0.111081637382174	0.169913424958331	0	0.27353443919384	0.609859473787603	0.0750922861404308	0	0.0993087476806509	0.419141364481673	0.087973545862984	0	0	0.51517279070646
OTU_1255	0	1.04010440518282	0.105158248276655	0	0	0	0.783083404382727	0.164129852212415	1.07980351147645	1.40428333076923	1.00720535354779	0	0	0.108692425601737	1.01143275815449	0.873428537543233
OTU_130	0.720320656156564	1.18884920400126	0	0	0	0.0780993903501121	0.906537189093227	0.306214439981487	1.86929134712259	0.152618955909409	0.276521648879215	0	0.182232578830983	0.327754542843145	0.091794306404768	0.965595368188857
OTU_1329	0	7.53238618119892	3.14245895485991	0.076270158653469	2.48016086817786	0.278103276359955	5.06162001194703	0	3.98130837444693	3.19542638507777	3.82736173074925	0	0.619922758675415	0	4.08525452568038	5.55757749962211
OTU_1191	0.4767038443328	0.080759212982827	0.088435599584461	0	0	0.250977626725713	0.122365131384089	0	0.135104376416971	0.13120746275998	0.050435226040174	0	0	0.112411750901834	0	0
OTU_13031	0	0.336335887841348	0.439394726148557	0.0865858496752926	0.084367310314438	0.274710216325753	0.206248809983931	0.322402229380653	0.0936851751012313	0.170044744344957	0.211091398671767	0.363477742646773	0.12927425268734	0	0.135039480296459	0.137762210640288
OTU_1258	0.544830833526844	1.73053664302298	0.478994925291988	0	0	0.194743858340857	0.340375606815567	0.17118883603557	1.36610052096805	0.95263112549716	0.513828062501464	0.559220221967879	0.15791674626384	0.633899302942716	1.43076966549961	0.25362619179102
OTU_133	2.01620617070657	4.63107226199527	1.64906428910425	1.29518108856164	1.057503618357	0.415841510949254	3.11815216889419	0.516574436392616	3.89058208770288	2.5844255284161	3.4787971468503	0.440566881966848	0.179585100544928	0.093599306105385	3.06035015190867	0.733275829116506
OTU_118	0.316888431348896	0	0.372066040971482	0	0.244614874190649	0.203211936589188	0.317509726111883	0.157922538638164	0.198075429462353	0.1563186176979	0.841390653420859	0	0.142398091832179	0	0.260653752728129	0.361702109115815
OTU_1090	0	0.296505449837079	0	0.108440434000332	0.24289137791177	0.14397958919232	0.142965107479706	0.174006043551871	0.120468787138942	0.063167756791438	0.524577453011142	0.315326800758365	0	0	0	0.385105659084484
OTU_1339	0	0	0	0	0	0	0.150242711375359	0	0.318836674959659	0	0	0.0917328261666683	0	0	0	0.117874905928082
OTU_1121	0	0	0	0.190497563429263	0	0	0.136398205244392	0	0.141243597562155	0	0	0	0	0.098946348437169	0.116233367114568	0.0723626507381149
