node1	node2	X13_12N_N_N_2	X13_18S_H_C_0	X13_22N_H_N_2	X13_23N_N_N_1	X13_3N_N_N_1	X13_4S_H_C_2	X13_6N_N_N_1	X13_8N_N_N_0	X14_15N_H_N_0	X14_16S_H_C_1	X14_1N_H_N_1	X14_23S_N_C_1	X14_3N_N_N_1	X14_3S_N_C_1	X14_4N_H_N_2	X14_4S_H_C_2
OTU_104	OTU_43	-0.148156773139802	0	-0.270762660075375	-0.0862363652747189	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1183	OTU_43	0	0	0	0	0	0	0	0	-0.249867596319919	0	0	0	0	0	0	0
OTU_12	OTU_43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_13059	OTU_43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_141	OTU_43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_15	OTU_43	0	0	-0.144306394637013	0	0	0	0	-0.118772673962152	-0.174456432814483	0	0	0	0	0	0	0
OTU_151	OTU_43	0	0	0	0	0	0	0.0827745050661369	0	-0.0836138846108096	0	0	0	0	0	0	0
OTU_16	OTU_43	0	0	0	0	0	0	0.0755571340419561	0	-0.171757385288488	0	0	0	0	0	0	0
OTU_1759	OTU_43	-0.0821416670746043	0	0	0	-0.081671388764893	0	-0.128356814803552	0	0	0	0	0	-0.0828024015471583	0	-0.0795378304687604	0
OTU_1840	OTU_43	-0.100303371320521	-0.206481050260537	0	0	-0.100487686968426	0	-0.149471555859851	-0.0830169139332088	0	-0.124815630511262	0	0	0	-0.133328704787737	-0.171484867242588	0
OTU_2	OTU_43	0	0	0	0	0	0	0	-0.0966921053271536	0	0	0	0	0	0	0	0
OTU_320	OTU_43	0	0	0	0	0	0	0	0	-0.0863639697415256	0	0	0	-0.137718207736547	0	0	0
OTU_321	OTU_43	0	0	0	0	0	0	0	0	-0.263600214638354	0	-0.165063580681102	0	-0.0650867188095288	0	0	0
OTU_363	OTU_43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_401	OTU_43	0	0	0	0	0	-0.0912259928170763	-0.0952807230884186	0	0	0	0	0	0	0	0	0
OTU_41	OTU_43	0	0	0	0	0	0	0.0775824602409978	0	0	0	-0.0864775874695457	0	0	0	0	0
OTU_420	OTU_43	0	0	0	0	-0.0985446247330046	0	0	0	-0.111997682392703	0	0	0	0	0	0	0
OTU_1219	OTU_432	0	0	0	0	0	0	0	0	0	-0.120075792927265	-0.195911435864878	0	0	-0.130412775245579	0	0
OTU_382	OTU_432	0	0	0	0	0	0	0	0	0.0724530353660192	0	0	0	-0.0958277180393863	-0.120826716433626	0	0
OTU_1102	OTU_4321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1377	OTU_4321	0	0	0	0	0	0	0	0	0	0	0	-0.0973181478531273	0	0	0	0
OTU_261	OTU_4321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1846	OTU_43280	0	-0.190755626108512	0	0	0	0	0	0	0	0	0	-0.170573280116049	0	0	0	0
OTU_3691	OTU_43280	0	-0.12174666893949	0	0	0	0	0	0	0	0	0	0	0	-0.134622645972911	0	0
OTU_4212	OTU_43280	0	0	0	0	-0.0887864265900035	0	0	0	0	0	0	0	-0.0809443735756302	0	0	0
OTU_2136	OTU_433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3078	OTU_4331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_22704	OTU_4337	0	0	0	0	0	0	0	0	0	-0.169222372290368	0	0	0	0	0	0
OTU_2458	OTU_4337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2610	OTU_4344	0	-0.104199659407652	0	0	-0.0888294009277116	0	0	0	-0.210892495641749	0	0	0	0	0	-0.0765991008842256	0
OTU_2936	OTU_4344	0	0	0	0	0	0	0	0	-0.22850941742606	0	0	0	-0.0760981860416929	0	0	0
OTU_1417	OTU_434	0	-0.115272030438992	0	-0.16506899991094	0	-0.229341952895027	-0.114699455971626	0	0	0	0	-0.138273509541629	-0.216804895751119	-0.300015008452338	-0.275074279317424	-0.112001983718071
OTU_1523	OTU_434	0	0	-0.217049271541498	0	0	-0.0793641239261633	0	0	0	0	-0.212111711126371	0	0	0	0	0
OTU_1781	OTU_434	0	0	-0.0932198028926241	0	0	0	0	0	0	0	0	0	-0.101689300145556	-0.220724494058882	-0.144845302422263	0
OTU_221	OTU_434	0	0	0	0	0	0	0	-0.102498399299129	0	-0.161930600362771	-0.101968458991133	0	0	0	0	0
OTU_351	OTU_434	0	-0.128117277595366	0	0	-0.096641525280416	-0.126689555763173	-0.128082663942433	0	0	0	0	0	0	0	-0.237213511363961	-0.0778331357296737
OTU_4121	OTU_434	0	0	0	0	-0.0939451521400438	0	0	-0.0987247289827219	0	0	0	0	-0.114157457847734	-0.095722564910379	0	0
OTU_4227	OTU_434	0	0	0	0	-0.0928378799983318	0	0	0	0	0	-0.118841519479841	0	-0.107613056691865	-0.0930360182699239	0	0
OTU_10555	OTU_4346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3829	OTU_4346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1014	OTU_435	0	0	-0.0736555497281644	0	-0.104032640681935	-0.0871252444749735	0	0	-0.0928334205654805	0	0	0	-0.0845225745380266	0	0	0
OTU_1274	OTU_435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1529	OTU_435	0	0	0	-0.101945066240478	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2030	OTU_435	0	0	0	0	-0.179235871632427	-0.0953272005976365	0	-0.0824203366579629	0	0	0	-0.132040186602212	-0.149280151877861	-0.122430082862349	0	-0.0745328981012274
OTU_2090	OTU_435	0	0	0	-0.116212711103721	-0.0776988178671442	0	0	0	0	0	0	0	-0.0900783701741888	0	0	0
OTU_217	OTU_435	0	0	0	-0.103731074094408	-0.106958459142234	-0.0991648406386515	0	0	-0.129294195048998	0	0	0	-0.173301211797143	0	0	0
OTU_257	OTU_435	0	0	-0.190847723648472	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_28	OTU_435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_166	OTU_436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0777757752183426
OTU_287	OTU_436	0	0	0	0	0	0	0	-0.0723445138012425	-0.0886517209326158	0	-0.261965825583883	0	0	0	-0.222593900223464	-0.186808894787286
OTU_294	OTU_4352	-0.209269670490473	0	-0.119430729349799	0	0	0	0	0	-0.0815760681383477	0	0	-0.0862953641545099	0	0	0	0
OTU_1259	OTU_437	0	0	0	0	0	0	0	0	0	-0.194589243968657	0	0	0	0	0	0
OTU_159	OTU_437	0	0.0653744458877149	0	-0.0948260787637015	0	-0.261673392310664	0.0727932982957003	-0.0794020044853275	0	-0.366638825191728	-0.30872743837024	-0.093543479612004	0.091116487882842	0	0.0974438431090219	0.0992446153085655
OTU_1061	OTU_4361	0	0	0	0	0	0	0	0	0	-0.0747802717260064	0	0	0	0	0	0
OTU_1395	OTU_4361	-0.164956184580253	0	0	0	-0.104997145132718	0	0	0	0	0	0	0	0	0	0	0
OTU_3323	OTU_4361	-0.238605447603691	0	-0.174867241963509	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_362	OTU_4361	0	-0.135016536020321	-0.12739159450082	0	-0.162653035346679	0	-0.106968079382937	0	-0.190633514997895	-0.0936738687942533	-0.151663495619309	0	0	0	-0.140287917128903	-0.0947828423729984
OTU_1591	OTU_4363	0	0	0	0	0	0	0	0	0	0	0	-0.171836344845212	0	-0.0835776847445738	0	0
OTU_3387	OTU_4363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_362	OTU_4363	0	0	0	0	-0.10873131377098	0	0	0	-0.080171900602892	0	0	0	0	0	0	0
OTU_4048	OTU_4363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1046	OTU_4376	0	0	0	0	-0.10291828428669	0	0	0	0	-0.113658564217581	0	-0.0842877096749702	0	0	0	0
OTU_1067	OTU_4376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1623	OTU_4376	0	0	0	0	-0.0903342408433964	0	0	0	0	0	0	0	0	0	0	0
OTU_1753	OTU_4376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1788	OTU_4376	0	0	0	0	-0.0725685408435601	0	0	0	-0.0979050886724799	0	-0.0914495329107034	-0.144021349673949	0	0	0	0
OTU_1900	OTU_4376	0	0	0	0	0	0	0	0	0	0	0	-0.0942006649389937	0	0	0	0
OTU_1938	OTU_4376	0	0	-0.105338182767946	-0.126656607737222	-0.127182168698798	0	0	-0.143461780045081	0	-0.0897996745915851	0	-0.135300908949448	-0.131821100205137	-0.129862183075286	-0.0951342940432823	0
OTU_2239	OTU_4376	0	0	0	0	0	0	-0.10601342495788	0	0	0	0	0	0	0	0	0
OTU_234	OTU_4376	0	0	0	0	-0.114811200053948	0	0	-0.0820835703576387	0	-0.112645834186228	0	0	0	0	0	0
OTU_292	OTU_4376	0	0	0	0	0	0	0	0	0	0	-0.0988818401277871	0	-0.114902882549588	0	0	0
OTU_3015	OTU_4376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4190	OTU_4376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1108	OTU_4365	0	0	0	0	0	0	0	0	0	0	0	-0.0920835139081725	0	-0.204560018209763	0	0
OTU_1786	OTU_4372	0	-0.088530124956391	0	0	0	-0.103066678788265	-0.132650252313444	0	0	-0.136059381037662	0	0	0	-0.0933393883330911	0	0
OTU_1946	OTU_4372	0	0	0	0	-0.119677906322758	0	0	0	0	0	0	0	0	0	0	0
OTU_3180	OTU_4372	0	0	0	0	-0.120357596669432	0	0	0	0	0	0	0	0	0	0	0
OTU_4233	OTU_4372	0	0	0	0	-0.105218120934512	0	0	0	0	0	0	0	0	0	0	0
OTU_113	OTU_44	0	-0.401579384896803	0	0	-0.103376229725465	0	-0.325058278678239	0	-0.654051115613945	-0.369629109057462	-0.129497662089781	0	0	0	0	0
OTU_12	OTU_44	0	-0.320421587127933	0	0	0	0	-0.162514509932811	0	0.11914741311529	-0.122745394521298	0	0	0	0	0	0
OTU_1285	OTU_44	-0.111145583110765	-0.298133434336781	0	0	0	0	0	-0.134702996123024	-0.139331894909776	-0.0888470191038025	0	0	0	0	0	0
OTU_16	OTU_44	0	-0.527214925131983	0	0	0	0	-0.445102942110656	0	-0.53823350193541	-0.161184219262808	-0.073395323153709	0	0	0	0	0
OTU_1912	OTU_44	-0.220308935419903	0	-0.221468807576938	0	0	-0.154885964164745	0	0	0	0	0	-0.101020250450801	0	0	-0.0995687636472073	0
OTU_195	OTU_44	0	-0.475465049224223	0	0	0	0	0	0	0.0712200852043544	-0.160256506284863	0	0	0	0	0	0
OTU_2	OTU_44	0	-0.373298319903425	0.0772141695619715	0	0	0	-0.266564979675981	0	-0.197252342324936	-0.122158708495171	0	0	0	0	0	0
OTU_363	OTU_44	0	-0.365215968728055	0.0809482710238866	0	0	0	-0.219098819746617	0	0.0790326687791284	-0.204285645341214	0	0	0	0	0	0
OTU_420	OTU_44	0	-0.34799647779816	0	0	0	0	-0.174349159453664	0	-0.419185099216911	-0.199333403614799	-0.0876497790611417	0	0	0	0	0
OTU_423	OTU_44	0	-0.373295901296434	-0.114951027056384	0	0	0	-0.243989226174008	0	-0.360739748795648	-0.370918982388809	0	0	0	-0.0684063729674005	0	0
OTU_43	OTU_44	0	-0.332123150366743	0	0	0	0	-0.316271191767598	0	0	-0.14143800766419	0	0	0	0	0	0
OTU_1586	OTU_440	0	-0.199615956846122	0	0	0	-0.224420565472716	-0.225926230816339	0	-0.287643213646415	0.0764678877223165	-0.162895327468945	0	-0.0915740065731062	0	-0.180157819205793	-0.158037046188484
OTU_354	OTU_440	-0.224726382077501	-0.105564584039588	-0.16304095472262	0	-0.109243868768224	0	-0.224540278164217	0	-0.756068746679376	-0.179295290584661	-0.527601460227128	0	0	0	-0.550715661623854	-0.437681297619637
OTU_10264	OTU_4387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1061	OTU_4387	-0.0923120001703894	0	0	-0.113713596996642	0	0	0	0	0	-0.104980410416828	0	0	0	-0.0847019112400536	0	0
OTU_1211	OTU_441	0	0.0966566618368313	0	0	0	0	0	0	0	0	0.0900477766106136	-0.230610962314206	-0.184516364238386	0	0.0891862446450911	0.107287790546901
OTU_1307	OTU_4417	0	0	0	0	0	-0.0872279187279757	0	0	0	0	-0.128146241975329	-0.128419146186449	0	0	0	0
OTU_2106	OTU_4417	0	-0.0805627556734199	0	0	0	-0.202459220379778	0	0	0	0	0	0	0	-0.144292267416152	0	0
OTU_2137	OTU_4417	0	0	-0.0777351335662789	0	0	0.0991394425590734	0	-0.104528585469243	0	0	0	0	0	-0.133010593480744	0	-0.100487601291223
OTU_147	OTU_4428	-0.157281527593836	0	-0.199898202203742	-0.16745141754693	0	-0.218381493935591	0	-0.169873298422806	0	-0.256713632855489	0	0	-0.134632043151252	-0.136068344639768	0	-0.193136223563842
OTU_314	OTU_4428	0	0	0	-0.141099709105167	0	0	0	0	0	-0.13396413929038	0	0	0	0	0	0
OTU_393	OTU_4428	0	-0.138262480790409	0	-0.182705333627915	-0.119188400825706	-0.154541058011967	0	-0.0884464405034532	0	-0.122660533675343	0	0	-0.0893933509515099	-0.143961424117049	-0.11953147671694	-0.0692954903992719
OTU_1316	OTU_44199	0	0	-0.173481678553907	0	-0.244852875398161	0	-0.215947967433652	-0.0649169437912709	0	-0.217470490740409	-0.130788969117696	-0.156536447888084	0	-0.15331677483714	0	-0.115144324493029
OTU_312	OTU_44199	0	0	0.0868690326340502	0	0	0	0	-0.106642221050723	-0.0797977968037297	-0.0979919738862887	0	-0.197771489812399	0	0	0	0
OTU_1418	OTU_4427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2513	OTU_4427	0	0	-0.183469569093589	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3865	OTU_4427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_42	OTU_4427	-0.122569130211151	-0.143206468615312	-0.10138661913508	0	0	0	0	0	-0.344970297507677	0	-0.308375484225746	0	0	0	0	0
OTU_1360	OTU_4449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0906895404358715
OTU_19227	OTU_4449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1944	OTU_4449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1044	OTU_4438	0	-0.162068373753603	0	0	0	-0.104563061801216	0	-0.109628890212925	0	-0.0908237156663209	0	0	0	-0.100114059951215	0	-0.0708573583561808
OTU_11187	OTU_4438	0	-0.0819381530603863	0	0	0	-0.09686578708782	0	0	0	0	0	0	0	0	0	0
OTU_1734	OTU_4438	-0.0733038363557149	0	0	0	0	0	0	0	0	-0.0721100515700855	0	0	0	0	0	0
OTU_413	OTU_4438	0	0	-0.094219376169555	0	0	-0.0816773700005291	0	0	0	0	0	0	0	0	0	0
OTU_11	OTU_445	0	0	0	0	0	0	-0.309837843725843	0	-0.359009983131101	-0.191284161129793	-0.147133478932556	0	0	-0.149790213968708	-0.146603642838434	0
OTU_1385	OTU_445	0	0	0	0	0	0	-0.102922859980741	0	0	0	0	0	0	0	-0.157777757591331	0
OTU_1573	OTU_445	0	0.121350587871905	0	-0.150864529758497	0	-0.140606196378538	-0.0891599518125095	0	0.0862380359118377	0	0	0	0	0	0	-0.170155863389339
OTU_1954	OTU_445	0	-0.281576690333653	0	0	0	-0.0984030765239419	-0.115941636768493	0	-0.145291118224274	-0.146992182302862	-0.108043696560567	0	0	0.0940593098133843	-0.171600595165676	-0.202804902546098
OTU_2350	OTU_445	0	-0.214635410010174	0	0	0	-0.116346940945766	0	0	-0.10100851639262	0	0	0	-0.114374149933006	-0.180670480691158	-0.120018027338713	0
OTU_2622	OTU_445	0	0.116967203578199	0	0	0	0	0	0	-0.0996821700982262	-0.101467685293626	-0.0656963844898292	-0.0695995265814834	0	0	-0.123265113370263	-0.153272260558751
OTU_3948	OTU_445	0	-0.236198540115187	0	0	-0.0914113479303361	-0.133380013369676	-0.085804593689411	0	-0.108932829677287	-0.113819844048876	-0.0784101339942327	0	0	0	-0.134735820122983	-0.163578331982677
OTU_1388	OTU_4407	-0.0864939635812054	-0.17614953842203	0	0	0	-0.0893947363792268	0	0	-0.0807071098689118	-0.0879225932303763	0	0	-0.222719465568407	-0.121800440310645	-0.216697061534877	-0.23267040858941
OTU_2761	OTU_4407	0	0	0	0	-0.0997365759524658	0	0	0	0	0	-0.0738696934692752	0	0	0	0	0
OTU_286	OTU_4407	0	0	0	0	-0.149167239905299	0	0	0	0	-0.126913399802076	0	-0.0918132507587337	0	0	0	0
OTU_2985	OTU_4407	0	0	-0.0896191586488992	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_16	OTU_4472	-0.167599560212631	-0.344239520043608	-0.243921313506553	-0.127765955981708	0	-0.258756344384035	0	-0.202353278685991	-0.17492033548061	-0.132875513745347	-0.2240829338003	0	-0.128205720634872	-0.113477661445422	-0.0835840104572643	-0.121727321950335
OTU_2068	OTU_4472	0	0	0	0	0	0	0	0	0	0	0	-0.305404575316672	0	0	0	0
OTU_1726	OTU_4468	0	0	-0.109740588757731	0	0	0	0	-0.0965026506989426	0	0	0	0	0	-0.193242335203221	0	0
OTU_1476	OTU_447	0	-0.322910994123826	0	0	0	-0.135103967116672	-0.105342130870758	0	-0.351888542414025	-0.116669308859836	0	0	0	0	0	-0.175711257631325
OTU_1804	OTU_447	0	0.0917812486006713	0	0	0	0	0	-0.0878984041394746	-0.158726041559149	0	0	0	0	0	0	0
OTU_298	OTU_447	-0.146535905991643	0.118506182518349	-0.124796384253687	-0.0995067590981996	-0.084547007497764	0	0	-0.133073218398045	0.155710622017329	0	-0.12188835638934	0	-0.260294840288204	0	-0.0818075565835139	0
OTU_1336	OTU_44770	-0.112787444152098	0	0	0	0	0	-0.111768337825724	0	0	0	0	0	0	-0.116411323632198	0	0
OTU_1391	OTU_44770	0	0	-0.109753626870673	0	0	0	0	0	0	0	0	0	0	-0.16280446998402	0	0
OTU_2131	OTU_44770	-0.0895627448075321	0	0	0	0	0	-0.0840025135832925	0	0	0	-0.0809158995530275	0	0	-0.102028939463869	0	0
OTU_1132	OTU_448	0	0.0982141061088204	0	-0.177230942727985	-0.141013844580389	0	0	0	0.0870266761154721	0.127274037928953	0.112420940995076	0	0	0	0	0.124690050328244
OTU_1387	OTU_448	0	0	0	0	0	0	0	0	-0.245318054801631	0	-0.115579348753267	0	0	0	0	-0.153845133405334
OTU_1503	OTU_448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1652	OTU_448	0	0	0	-0.0818004998572438	0	0	0	0	0	0	0	-0.108715573287175	0	0	0	0
OTU_2263	OTU_448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2419	OTU_448	0	0	0	0	0	0	0	0	-0.0994384523015154	-0.0948864136888245	-0.0800312097562977	-0.0893323155600657	0	0	0	0
OTU_2593	OTU_448	0	0	0	0	0	0	0	0	-0.107552064449996	0	-0.087036699678883	0	0	0	0	0
OTU_3365	OTU_448	0	0	0	0	0	0	0	0	-0.0803625335996686	0	0	0	0	0	0	-0.149405420714784
OTU_3519	OTU_448	0	-0.15595004753594	0	0	0	0	0	0	-0.0975925067619869	0	-0.195498746355206	0	0	0	0	0
OTU_3524	OTU_448	0	0	0	0	0	0	0	0	-0.0904051617511334	0	0	0	0	0	0	0
OTU_3865	OTU_448	0	0	0	0	0	0	0	0	-0.162999007565958	-0.0883379878560995	-0.136100626825885	0	0	0	0	-0.0887134515208265
OTU_42	OTU_448	-0.225400573339372	0	0	0	0	0	-0.0617191740701466	0	0.0710704151925071	0.0626893938466687	0.0814337652270871	0	0	0	0	0.0705048708515558
OTU_4427	OTU_448	0	0	-0.108165667058392	0	0	0	0	0	-0.163785483173823	-0.084701839454526	-0.13473949306561	0	0	0	0	-0.085124481761698
OTU_1164	OTU_4484	0	0	0	0	0	0	-0.157858750223338	0	0	0	0	0	0	0	0	0
OTU_2885	OTU_4484	0	-0.0844838791682415	0	0	0	0	0	0	0	-0.0886408295275691	0	0	0	0	-0.106415890488943	-0.0853976886813984
OTU_17504	OTU_4485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1853	OTU_4485	0	0	0	-0.126442503298877	0	0	0	0	0	0	-0.0907192459927956	0	0	0	0	0
OTU_388	OTU_4485	0	0	0	-0.12461291894313	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1392	OTU_4499	0	0	0	0	0	0	0	-0.113099292603846	0	-0.0961375180995657	0	-0.142631867220708	0	0	0	0
OTU_1592	OTU_4499	0	0	-0.251355200597746	0	0	0	0	0	0	-0.0779963835731456	0	0	0	0	-0.0837504002410808	0
OTU_1142	OTU_45	-0.194840826789572	0	0	0	-0.490546109072481	0	-0.500767196228619	-0.253698021448591	-0.596666975156778	-0.215004982567915	-0.393176670065552	0	-0.232046319761951	0	-0.506529865740261	-0.354997579937138
OTU_1158	OTU_45	0	-0.0821418909395824	0	0	-0.479359747872716	0	0	0	-0.575765234382753	-0.110782083359133	-0.3720774625258	0	0	0	-0.36170448750888	-0.183676793518792
OTU_3290	OTU_45	-0.21363355833677	-0.364586140530131	-0.166746783068399	-0.102848273682934	-0.406760096171891	-0.265351132444153	-0.422364210482326	-0.196267472531942	-0.524220267150646	-0.389374486746425	-0.46902268253975	0	-0.218161774400655	-0.23119473396316	-0.427702913327464	-0.315610781374369
OTU_364	OTU_45	-0.158841282908259	-0.288432917061348	0.0854556111285696	0	-0.181695668731498	-0.0897294680561258	-0.247050470638726	0	-0.51381759344486	-0.136557807834514	-0.26375269282057	0	-0.147258637365781	-0.105202407659798	-0.187868951546382	-0.103667261561795
OTU_43	OTU_45	0	0	0	0	0	0	0	0	-0.527585624516108	0	-0.218188029579314	0	-0.173412404471212	0	0	0
OTU_2834	OTU_4478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_12739	OTU_4497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2559	OTU_4497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_240	OTU_4501	0	-0.168942230486543	0	0	-0.0961782341239101	-0.0825045506078308	-0.163678175351846	0	-0.158984011598697	0	-0.168385066670392	0	-0.0995070506875013	0	-0.149220176507227	0.0741741735604048
OTU_1324	OTU_4504	0	-0.0975766468486739	0	0	0	0	0	0	-0.0867031619440956	0	-0.200448627393093	0	0	0	0	0
OTU_1822	OTU_4505	0	0	0	0	-0.190275016766059	0	0	0	0	-0.142099953011999	0	0	0	0	0	0
OTU_1027	OTU_4509	0	-0.152290307130596	0	0	-0.179525314351639	0	-0.187914240469599	0	0	-0.271710629324303	-0.12626995058243	-0.0940090917850556	-0.13500158303956	-0.139197710476403	-0.0946557545511998	-0.181282666542427
OTU_17	OTU_451	0	-0.124020191802593	0	0	0	-0.0764717953474693	0	0	0	0	-0.0597195628415079	-0.281949242738309	0	0	0	0
OTU_2	OTU_451	0	-0.091637075470544	0	0	0	0.0750287612554553	-0.14504370925852	0	0	0	-0.124946606513149	0	0	0	0	0
OTU_34392	OTU_451	0	0	0	0	0	0.0818709291050472	-0.164972756028211	0	0	0	0	0	0	0	0	0
OTU_3541	OTU_451	0	0	0	-0.0856557795764229	0	-0.127939149288356	0	0	0	0	0	-0.0928522086908258	0	0	0	0
OTU_1007	OTU_454	0	-0.369743674727384	-0.0716594112948803	0	0	-0.26661635635156	-0.0964977529324328	0	0	0	0	0	0	-0.11714784097038	-0.12472369246552	0
OTU_123	OTU_454	0	0.0956763629531575	0	0	0	0	0	-0.200971754146943	-0.372828107947002	-0.435935396520301	0	0	0	0	-0.210682607666946	0
OTU_1256	OTU_454	0	0	0	0	0	-0.144222183861437	0	0	-0.110461569227024	-0.0735512163784546	0	-0.140305440497568	-0.148885333448556	-0.0839315652550301	0	-0.0751930661530895
OTU_172	OTU_454	0	0.122801091554964	0	0	0	0	-0.121719280481046	0	-0.167549731043518	-0.223249375519674	0	0	0	0	0	0
OTU_191	OTU_454	0	0.0850864277169455	0	0	0	0	0	-0.14370885052177	-0.459547241942559	-0.527152325701444	0	-0.0957671199204679	0.0846560370828051	0	-0.364367119330021	0
OTU_2169	OTU_454	0	0.120310376209514	0	0	0	0	0	0	-0.123665072314572	-0.14596264673707	0	0	0	0	0	0
OTU_223	OTU_454	0	-0.0738335430358692	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_252	OTU_454	-0.0838764611246937	0	-0.0791719772168847	0	0	0	-0.103989405189776	-0.113676112192669	-0.236254366616587	-0.522086449836503	0	0	0.0742613329602229	0	0	0
OTU_2564	OTU_454	-0.0910217689665593	-0.151629980136616	0	0	0	0	0	0	-0.126465067782171	-0.130908364836699	0	0	0	-0.122240290127131	-0.11741378431848	-0.0730064161711369
OTU_262	OTU_454	0	0	0	0	0	0	0	-0.0865758892929787	0.111202728421309	0.0737718110047617	-0.14182918364867	0	0	0	0	0
OTU_270	OTU_454	0	-0.0773124496615341	0	0	0	0	0	-0.126972616529094	-0.0953928894565528	-0.450039075628017	0	0	0	0	-0.159025380725196	0
OTU_2969	OTU_454	-0.0873122675307669	-0.208887856483687	0	0	0	-0.140179299892212	0	0	-0.124902559863238	0	0	0	0	-0.181030159744254	0	0
OTU_31	OTU_454	0	0.109439571171212	0	0	0	0	0	-0.349807796659243	-0.781517920840195	-0.310253492857706	-0.0941293704962987	0	0.102806620426739	0	-0.457757481846472	0
OTU_429	OTU_454	0	0	0	0	0	0	0	0	-0.210863494520311	-0.258111307630715	0	0	0	0	-0.211711432900474	0
OTU_13059	OTU_45424	0	-0.247422800918834	0	0	0	0	0	0	0	0	0	-0.150564440757843	0	0	0	0
OTU_2	OTU_45424	0	-0.238418454218778	0	0	0	0	0	0	0	-0.0705951246610805	0	-0.305274070843498	0	-0.135104908804203	0	-0.204707558886517
OTU_22	OTU_45424	0	-0.188910047175612	0	0	0	0	0	0	-0.104368704815384	0	0	-0.14351885714661	0	0	0	0
OTU_35	OTU_45424	0	0	0	0	0	0	0	0	-0.0723940775667995	-0.079325747687665	0	-0.185881976364744	0	0	0	-0.146899357548031
OTU_1591	OTU_4545	0	0	0	0	-0.151422587039917	0	-0.0847744015140655	0	0	0	0	-0.130468892221301	0	0	0	0
OTU_2311	OTU_4545	0	0	0	0	-0.14835399954664	0	-0.0838380768202233	0	0	0	0	-0.0769880949140364	0	0	0	0
OTU_265	OTU_4545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2802	OTU_4545	0	0	0	0	-0.236246951326009	0	0	0	0	0	0	0	0	0	0	0
OTU_1584	OTU_45452	0	0	0	0	0	0	0	0	0	0	0	0	-0.214412256555411	0	0	0
OTU_3318	OTU_45452	-0.11215304569643	0	0	0	0	0	-0.100887184451861	0	0	0	0	0	0	0	0	0
OTU_1159	OTU_455	0	0	0	0	0	0	0	0	-0.0710518393479497	-0.108558037871829	0	0	0	0	0	0
OTU_133	OTU_455	0.100032185638993	0.0995402464291985	0	0	0	0	0	0	0	-0.12739310450235	0	0	0	0	0.0765808476484571	0
OTU_1385	OTU_455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.15696592463421	0
OTU_160	OTU_455	0	0.0933489623802656	0	0	0	0	0	0	0	-0.0966636610609549	0	0	0	0	0.0882850602260249	-0.109099958812878
